StoreID,City,State,Date Last Winter Freeze,Date First Winter Freeze,Growing Season Length,Precip Jan,Precip Feb,Precip Mar,Precip Apr,Precip May,Precip Jun,Precip Jul,Precip Aug,Precip Sep,Precip Oct,Precip Nov,Precip Dec,Rain Jan,Rain Feb,Rain Mar,Rain Apr,Rain May,Rain Jun,Rain Jul,Rain Aug,Rain Sep,Rain Oct,Rain Nov,Rain Dec,Snow Jan,Snow Feb,Snow Mar,Snow Apr,Snow May,Snow Jun,Snow Jul,Snow Aug,Snow Sep,Snow Oct,Snow Nov,Snow Dec,Temp Jan,Temp Feb,Temp Mar,Temp Apr,Temp May,Temp Jun,Temp Jul,Temp Aug,Temp Sep,Temp Oct,Temp Nov,Temp Dec,Elevation,Longitude,Latitude,LastWinterFreezeDiff,FirstWinterFreezeDiff
3703,Dunedin,FL,2009-02-28,2009-12-16,364,3.418,1.52,4.126,1.968,3.228,7.248,8.656,7.77,5.428,0.956,1.412,1.978,3.418,1.52,4.126,1.968,3.228,7.248,8.656,7.77,5.428,0.956,1.412,1.978,0,0,0,0,0,0,0,0,0,0,0,0,60.9,62.4,66.8,71.1,76.9,81.2,82.5,82.5,81,75,68.8,62.9,47.86,-82.7768418702827,28.0290683939199,-54,71
3645,West Melbourne,FL,2009-02-25,2009-12-23,361,2.2,1.424,3.956,1.442,3.56,5.644,6.188,7.394,6.39,2.912,1.64,2.628,2.2,1.424,3.956,1.442,3.56,5.644,6.188,7.394,6.39,2.912,1.64,2.628,0,0,0,0,0,0,0,0,0,0,0,0,60.92,61.92,66.22,70.3,75.69,79.88,81.19,81.39,79.99,75.39,69.2,63.21,19.21,-80.6073786365187,28.0293643449064,-57,78
3600,Oldsmar,FL,2009-02-28,2009-12-16,365,3.358,1.584,4.182,2.048,3.172,7.348,8.25,7.348,5.104,1.144,1.476,1.946,3.358,1.584,4.182,2.048,3.172,7.348,8.25,7.348,5.104,1.144,1.476,1.946,0,0,0,0,0,0,0,0,0,0,0,0,61,62.48,66.95,71.2,77.08,81.28,82.5,82.55,81.15,75.21,68.93,63,32.14,-82.6739340519609,28.0540941831312,-54,71
3546,Haines City,FL,2009-03-07,2009-12-05,365,3.014,1.22,4.106,1.576,4.606,7.036,6.22,7.698,5.916,1.43,0.754,2.03,3.014,1.22,4.106,1.576,4.606,7.036,6.22,7.698,5.916,1.43,0.754,2.03,0,0,0,0,0,0,0,0,0,0,0,0,60.67,62.37,67.09,71.1,76.69,80.73,82.13,82.15,80.42,74.62,68.33,62.29,138.17,-81.5811196891276,28.0720078980292,-47,60
3613,Auburndale,FL,2009-03-12,2009-12-19,361,2.788,1.012,3.92,1.342,4.336,6.482,5.89,8.488,5.696,0.68,0.65,1.44,2.788,1.012,3.92,1.342,4.336,6.482,5.89,8.488,5.696,0.68,0.65,1.44,0,0,0,0,0,0,0,0,0,0,0,0,62.03,63.76,68.44,72.43,78.05,81.83,83.15,83.29,81.73,75.88,69.39,63.5,150.29,-81.8266572936319,28.0966330584945,-42,74
3525,Lakeland,FL,2009-03-10,2009-11-30,361,2.77,1,3.91,1.322,4.324,6.444,5.866,8.546,5.688,0.628,0.642,1.406,2.77,1,3.91,1.322,4.324,6.444,5.866,8.546,5.688,0.628,0.642,1.406,0,0,0,0,0,0,0,0,0,0,0,0,61.68,63.45,68.02,72.07,77.74,81.61,82.87,82.92,81.47,75.55,68.97,63.18,137.29,-82.0297995964213,28.1183527823695,-44,55
3563,Tampa,FL,2009-03-03,2009-12-13,361,3.172,1.612,4.252,2.082,3.216,7.318,7.29,6.784,4.67,1.394,1.462,1.826,3.172,1.612,4.252,2.082,3.216,7.318,7.29,6.784,4.67,1.394,1.462,1.826,0,0,0,0,0,0,0,0,0,0,0,0,60.92,62.53,67.11,71.21,77.06,81,82.11,82.2,80.85,74.96,68.5,62.69,48.68,-82.3544386676948,28.1312843019779,-51,68
3633,Lutz,FL,2009-02-24,2009-12-22,363,3.22,1.684,4.29,2.174,3.096,7.46,7.408,6.576,4.526,1.486,1.556,1.87,3.22,1.684,4.29,2.174,3.096,7.46,7.408,6.576,4.526,1.486,1.556,1.87,0,0,0,0,0,0,0,0,0,0,0,0,61.14,62.63,67.3,71.42,77.45,81.38,82.42,82.58,81.37,75.52,69.04,63.08,47.97,-82.4458300018367,28.1381679531992,-58,77
3646,Melbourne,FL,2009-02-25,2009-12-23,361,2.2,1.424,3.956,1.442,3.56,5.644,6.188,7.394,6.39,2.912,1.64,2.628,2.2,1.424,3.956,1.442,3.56,5.644,6.188,7.394,6.39,2.912,1.64,2.628,0,0,0,0,0,0,0,0,0,0,0,0,60.9,61.9,66.2,70.3,75.7,79.9,81.2,81.4,80,75.4,69.2,63.2,17.42,-80.712922941509,28.1589649551434,-57,78
3597,New Port Richey,FL,2009-02-28,2009-12-16,366,3.274,1.61,4.226,2.062,3.154,7.27,7.886,7.046,4.918,1.278,1.482,1.898,3.274,1.61,4.226,2.062,3.154,7.27,7.886,7.046,4.918,1.278,1.482,1.898,0,0,0,0,0,0,0,0,0,0,0,0,60.9,62.4,66.8,71.1,76.9,81.2,82.5,82.5,81,75,68.8,62.9,17.62,-82.6574837184797,28.2099928929374,-54,71
3561,Zephyrhills,FL,2009-03-03,2009-12-13,366,2.928,1.226,4.036,1.592,3.898,6.714,6.492,7.92,5.362,0.898,0.944,1.566,2.928,1.226,4.036,1.592,3.898,6.714,6.492,7.92,5.362,0.898,0.944,1.566,0,0,0,0,0,0,0,0,0,0,0,0,60.4,62.3,66.9,71.1,76.8,80.8,82,82,80.3,74.2,67.8,62,96.31,-82.2203808900256,28.2233050780903,-51,68
3618,Saint Cloud,FL,2009-02-28,2009-12-20,365,3.326,1.462,4.272,1.942,4.826,7.684,6.402,6.646,6.276,2.376,0.878,2.608,3.326,1.462,4.272,1.942,4.826,7.684,6.402,6.646,6.276,2.376,0.878,2.608,0,0,0,0,0,0,0,0,0,0,0,0,59.86,61.19,65.54,70.07,75.67,80.38,81.84,82.03,80.46,74.61,67.86,61.79,60.91,-81.2908930317698,28.2449029212631,-54,75
3615,Kissimmee,FL,2009-02-28,2009-12-20,364,3.346,1.458,4.322,1.94,4.886,7.676,6.454,6.674,6.22,2.34,0.88,2.63,3.346,1.458,4.322,1.94,4.886,7.676,6.454,6.674,6.22,2.34,0.88,2.63,0,0,0,0,0,0,0,0,0,0,0,0,59.72,61.04,65.35,69.94,75.54,80.32,81.82,82.01,80.41,74.51,67.72,61.62,69.57,-81.4479047427551,28.2465734264572,-54,75
3598,Port Richey,FL,2009-02-28,2009-12-16,366,3.252,1.592,4.216,2.022,3.19,7.176,7.858,7.102,4.98,1.252,1.444,1.884,3.252,1.592,4.216,2.022,3.19,7.176,7.858,7.102,4.98,1.252,1.444,1.884,0,0,0,0,0,0,0,0,0,0,0,0,60.44,61.98,66.46,70.8,76.64,81.07,82.39,82.38,80.87,74.74,68.45,62.41,15.55,-82.7038212633508,28.3029348470646,-54,71
3562,Dade City,FL,2009-03-03,2009-12-13,364,2.976,1.29,4.07,1.66,3.77,6.77,6.72,7.76,5.294,0.966,1.028,1.62,2.976,1.29,4.07,1.66,3.77,6.77,6.72,7.76,5.294,0.966,1.028,1.62,0,0,0,0,0,0,0,0,0,0,0,0,60.4,62.3,66.9,71.1,76.8,80.8,82,82,80.3,74.2,67.8,62,99.72,-82.186210636667,28.3386261133611,-51,68
3603,Cocoa,FL,2009-03-06,2009-12-16,363,0.596,0.966,0.762,0.34,0.982,6.49,5.302,8.87,8.448,1.43,0.478,0.648,0.596,0.966,0.762,0.34,0.982,6.49,5.302,8.87,8.448,1.43,0.478,0.648,0,0,0,0,0,0,0,0,0,0,0,0,60.27,61.65,66.39,70.49,76.08,80.28,81.96,81.91,80.38,75.02,68.63,62.69,15.1,-80.7469452675302,28.369987700708,-48,71
3225,Carrizo Springs,TX,2009-03-23,2009-11-14,338,1.102,0.47,1.126,1.098,2.726,2.566,1.978,1.798,2.578,1.118,0.436,0.784,1.102,0.466,1.126,1.098,2.726,2.566,1.978,1.798,2.578,1.118,0.436,0.784,0,0.028,0,0,0,0,0,0,0,0,0,0,53.42,58.19,66.16,72.79,79.25,83.96,86.09,85.68,81.26,72.71,62.36,54.6,574.39,-99.9761823941955,28.4730416579112,-31,39
3334,Brooksville,FL,2009-03-21,2009-11-22,365,3.474,1.994,4.13,2.206,3.858,6.906,7.356,6.75,5.24,1.186,1.308,1.926,3.474,1.994,4.13,2.206,3.858,6.906,7.356,6.75,5.24,1.186,1.308,1.926,0,0,0,0,0,0,0,0,0,0,0,0,58.13,59.87,64.88,69.34,75.36,80.14,81.56,81.43,79.94,73.29,66.52,59.87,61.29,-82.5085366942334,28.4794960995944,-33,47
3498,Spring Hill,FL,2009-03-21,2009-11-22,365,3.19,1.542,4.198,1.95,3.28,7.058,7.64,7.172,5.028,1.222,1.372,1.832,3.19,1.542,4.198,1.95,3.28,7.058,7.64,7.172,5.028,1.222,1.372,1.832,0,0,0,0,0,0,0,0,0,0,0,0,57.75,59.53,64.49,69.06,75.14,80.26,81.74,81.65,80.06,73.23,66.38,59.56,29.54,-82.6332759283141,28.498472399289,-33,47
3521,Port Lavaca,TX,2009-03-08,2009-11-30,363,3.972,1.31,2.992,1.688,4.166,5.262,3.592,2.116,5.508,3.282,2.624,2.27,3.972,1.302,2.992,1.688,4.166,5.262,3.592,2.116,5.508,3.282,2.624,2.27,0.002,0.078,0,0,0,0,0,0,0,0,0,0,54.6,57.93,64.5,70.21,76.94,82.22,84.49,84.3,80.29,72.97,63.93,56.74,21.19,-96.6859388400845,28.5742479364356,-46,55
3591,Ocoee,FL,2009-03-02,2009-12-14,365,3.088,1.412,4.246,1.608,4.856,7.626,7.034,7.202,6.078,1.978,0.82,2.708,3.088,1.412,4.246,1.608,4.856,7.626,7.034,7.202,6.078,1.978,0.82,2.708,0,0,0,0,0,0,0,0,0,0,0,0,59.92,61.66,66.56,70.66,76.26,80.48,81.82,81.87,80.34,74.43,67.88,61.93,122.83,-81.5349270203222,28.5760214454847,-52,69
3304,Eagle Pass,TX,2009-03-12,2009-11-19,334,0.752,0.162,1.134,0.864,2.164,1.806,2.752,2.53,2.524,0.848,0.25,0.372,0.752,0.162,1.134,0.864,2.164,1.806,2.752,2.53,2.524,0.848,0.25,0.372,0,0,0,0,0,0,0,0,0,0,0,0,52.2,57,65,72,78.9,83.9,86.4,86,81.2,72.1,61.5,53.4,778.02,-100.256260953135,28.5833007839392,-42,44
3566,Orlando,FL,2009-03-07,2009-12-13,363,3.024,1.388,4.222,1.51,4.868,7.66,7.338,7.366,6.108,1.834,0.766,2.72,3.024,1.388,4.222,1.51,4.868,7.66,7.338,7.366,6.108,1.834,0.766,2.72,0,0,0,0,0,0,0,0,0,0,0,0,60.43,62.11,66.93,71.05,76.7,80.92,82.21,82.27,80.78,74.94,68.44,62.53,67.69,-81.2449703124538,28.5904172884512,-47,68
3568,Apopka,FL,2009-03-07,2009-12-13,362,2.992,1.408,4.246,1.504,4.844,7.518,7.006,7.366,5.886,1.914,0.864,2.76,2.992,1.408,4.246,1.504,4.844,7.518,7.006,7.366,5.886,1.914,0.864,2.76,0,0,0,0,0,0,0,0,0,0,0,0,59.33,61.01,65.89,70.12,75.87,80.34,81.77,81.75,80.07,74.09,67.51,61.39,103.96,-81.5200739688871,28.6582851835234,-47,68
3569,Altamonte Springs,FL,2009-03-07,2009-12-13,364,2.962,1.404,4.246,1.462,4.85,7.504,7.074,7.434,5.85,1.866,0.858,2.776,2.962,1.404,4.246,1.462,4.85,7.504,7.074,7.434,5.85,1.866,0.858,2.776,0,0,0,0,0,0,0,0,0,0,0,0,59.24,60.86,65.74,69.91,75.66,80.22,81.72,81.67,79.96,74.01,67.51,61.34,85.41,-81.4115896400805,28.662441557745,-47,68
3576,Oviedo,FL,2009-03-07,2009-12-13,362,2.834,1.42,4.26,1.356,4.804,7.258,6.704,7.592,5.45,1.888,0.996,2.854,2.834,1.42,4.26,1.356,4.804,7.258,6.704,7.592,5.45,1.888,0.996,2.854,0,0,0,0,0,0,0,0,0,0,0,0,59.33,60.96,65.83,70,75.74,80.27,81.76,81.71,80.03,74.09,67.59,61.43,52.63,-81.2014636570274,28.6643888790753,-47,68
3345,Bushnell,FL,2009-03-21,2009-11-24,330,3.75,2.528,4.084,2.352,5.076,6.418,6.752,6.08,6.008,1.424,0.99,2.25,3.75,2.528,4.084,2.352,5.076,6.418,6.752,6.08,6.008,1.424,0.99,2.25,0.01,0,0,0,0,0,0,0,0,0,0,0,59.26,61.22,66.32,70.43,76.23,80.26,81.57,81.41,79.9,73.54,66.86,60.94,76.05,-82.1629746047092,28.6797837080128,-33,49
3577,Winter Springs,FL,2009-03-07,2009-12-13,360,2.758,1.436,4.314,1.274,4.818,7.084,6.488,7.716,5.114,1.888,1.102,2.942,2.758,1.436,4.314,1.274,4.818,7.084,6.488,7.716,5.114,1.888,1.102,2.942,0,0,0,0,0,0,0,0,0,0,0,0,58.7,60.3,65.2,69.4,75.2,79.9,81.5,81.4,79.6,73.6,67.1,60.8,56.84,-81.276920564918,28.6851554432667,-47,68
3565,Sanford,FL,2009-03-07,2009-12-13,364,2.658,1.452,4.354,1.182,4.814,6.87,6.182,7.856,4.732,1.904,1.226,3.036,2.648,1.452,4.354,1.182,4.814,6.87,6.182,7.856,4.732,1.904,1.226,3.036,0.1,0,0,0,0,0,0,0,0,0,0,0,58.7,60.3,65.2,69.4,75.2,79.9,81.5,81.4,79.6,73.6,67.1,60.8,42.2,-81.252418513449,28.7576847053014,-47,68
3547,Leesburg,FL,2009-03-07,2009-12-05,362,3.578,2.37,4.188,2.16,5.096,6.672,6.804,6.25,5.804,1.708,1.064,2.586,3.578,2.37,4.188,2.16,5.096,6.672,6.804,6.25,5.804,1.708,1.064,2.586,0,0,0,0,0,0,0,0,0,0,0,0,56.98,59.1,64.21,69.03,75.1,79.57,80.97,80.86,78.89,72.29,64.94,58.68,85.35,-81.876604137075,28.7742329499179,-47,60
3063,Pearsall,TX,2009-03-20,2009-11-11,306,1.594,0.786,1.63,1.558,3.286,3.346,1.554,1.268,2.97,1.746,0.958,1.238,1.542,0.78,1.63,1.558,3.286,3.346,1.554,1.268,2.97,1.746,0.958,1.238,0.524,0.058,0,0,0,0,0,0,0,0,0,0,51.5,56.1,63.9,69.9,76.4,81.4,84,83.9,79.7,71.1,60.9,53.1,620.38,-99.107439209349,28.8736211866369,-34,36
3353,Inverness,FL,2009-03-22,2009-11-25,365,4.326,3.548,4.022,2.95,5.332,5.758,6.934,4.886,5.916,1.306,1.19,2.268,4.324,3.548,4.022,2.95,5.332,5.758,6.934,4.886,5.916,1.306,1.19,2.268,0.02,0,0,0,0,0,0,0,0,0,0,0,57.18,58.88,64.25,69,75.37,80.09,81.48,81.37,79.61,72.77,65.44,59.06,56.95,-82.3462688939549,28.8763172385725,-32,50
3571,Deltona,FL,2009-03-07,2009-12-13,363,2.666,1.466,4.318,1.18,4.86,6.908,6.154,7.734,4.84,1.906,1.206,2.996,2.656,1.466,4.318,1.18,4.86,6.908,6.154,7.734,4.84,1.906,1.206,2.996,0.098,0,0,0,0,0,0,0,0,0,0,0,58.62,60.24,65.13,69.36,75.16,79.89,81.49,81.4,79.59,73.55,67.02,60.72,42.17,-81.1872214302716,28.9101566472942,-47,68
3312,Victoria,TX,2009-03-10,2009-11-21,348,3.464,1.044,3.21,1.662,4.204,4.794,3.992,2.356,5.97,3.412,1.76,1.854,3.464,1.04,3.21,1.662,4.204,4.794,3.992,2.356,5.97,3.412,1.76,1.854,0,0.04,0,0,0,0,0,0,0,0,0,0,53.42,56.91,63.87,69.81,76.67,81.83,84.19,84.21,80.13,72.35,62.81,55.38,95.58,-96.991353534262,28.9533244165187,-44,46
3254,Pleasanton,TX,2009-03-25,2009-11-16,310,1.906,0.81,2.796,2.088,2.694,3.366,2.234,1.714,3.928,2.612,2.032,1.516,1.906,0.804,2.796,2.088,2.694,3.366,2.234,1.714,3.928,2.612,2.032,1.516,0,0.054,0,0,0,0,0,0,0,0,0,0,51.32,55.16,62.87,69.35,76.29,81.35,84.33,84.22,80.14,71.35,61.35,53.18,396.28,-98.4238406821359,28.963579287366,-29,41
3313,Edna,TX,2009-03-10,2009-11-21,349,3.59,1.11,3.162,1.672,4.198,4.91,3.894,2.3,5.856,3.388,1.972,1.96,3.59,1.108,3.162,1.672,4.198,4.91,3.894,2.3,5.856,3.388,1.972,1.96,0,0.034,0,0,0,0,0,0,0,0,0,0,53.45,56.78,63.58,69.6,76.35,81.63,83.9,83.9,79.93,72.25,62.8,55.5,65.84,-96.6857664042278,29.0112719549826,-44,46
3349,Deland,FL,2009-03-29,2009-11-24,351,2.682,1.592,4.032,1.092,5.21,7.094,5.804,6.852,5.52,1.918,1.104,2.718,2.672,1.592,4.032,1.092,5.21,7.094,5.804,6.852,5.52,1.918,1.104,2.718,0.084,0,0,0,0,0,0,0,0,0,0,0,57.16,59.05,63.8,68.59,74.52,79.77,81.31,81.39,79.51,72.72,65.51,59.29,54.41,-81.3836370817723,29.0130361692729,-25,49
3360,Lake Jackson,TX,2009-03-05,2009-12-03,365,3.66,1.882,3.46,2.986,2.304,4.716,2.978,3.142,5.468,4.598,2.998,3.27,3.66,1.866,3.46,2.986,2.304,4.716,2.978,3.142,5.468,4.598,2.998,3.27,0,0.15,0,0,0,0,0,0,0,0,0,0,53.64,56.55,63,68.8,75.75,81.2,83.34,83.1,79.25,71.34,62.64,55.69,15.18,-95.4654840242112,29.0435041154666,-49,58
3351,Dunnellon,FL,2009-03-22,2009-11-25,364,4.358,3.61,4.028,2.998,5.402,5.72,6.954,4.814,5.982,1.304,1.196,2.288,4.356,3.61,4.028,2.998,5.402,5.72,6.954,4.814,5.982,1.304,1.196,2.288,0.02,0,0,0,0,0,0,0,0,0,0,0,57.03,58.83,64.25,68.91,75.29,80.03,81.47,81.33,79.47,72.48,65.11,58.81,68.66,-82.359315029761,29.0674500644683,-32,50
3169,Cuero,TX,2009-03-26,2009-11-09,300,3.47,1.056,3.204,1.674,4.152,4.79,3.94,2.338,5.89,3.396,1.774,1.866,3.412,1.052,3.204,1.674,4.152,4.79,3.94,2.338,5.89,3.396,1.774,1.866,0.564,0.038,0,0,0,0,0,0,0,0,0,0,53.5,57.3,63.7,69.3,76.1,81.4,83.3,83.5,79.1,71.5,62,55,207.37,-97.2830327614368,29.0981353725895,-28,34
3579,Port Orange,FL,2009-03-10,2009-12-13,362,2.638,1.808,3.554,0.886,5.788,7.31,5.098,5.452,6.49,1.926,0.99,2.292,2.638,1.808,3.554,0.886,5.788,7.31,5.098,5.452,6.49,1.926,0.99,2.292,0,0,0,0,0,0,0,0,0,0,0,0,58.41,60.01,64.71,68.91,74.81,79.71,81.71,81.51,79.91,74.01,67.01,60.81,8.81,-80.9817855787748,29.1064517420729,-44,68
2999,Floresville,TX,2009-04-07,2009-11-05,287,2.074,0.894,2.92,2.122,2.548,3.496,2.504,1.922,4.048,2.806,1.75,1.456,2.012,0.888,2.92,2.122,2.548,3.496,2.504,1.922,4.048,2.806,1.75,1.456,0.634,0.064,0,0,0,0,0,0,0,0,0,0,50.6,54.8,62.6,68.9,76.2,81.8,84.6,84.4,79.6,70.9,60.9,53,415.69,-98.2075550484732,29.1363303917464,-16,30
3166,Ocala,FL,2009-03-23,2009-11-09,324,4.36,3.618,4.032,3.008,5.412,5.712,6.956,4.806,5.998,1.302,1.198,2.286,4.358,3.618,4.032,3.008,5.412,5.712,6.956,4.806,5.998,1.302,1.198,2.286,0.02,0,0,0,0,0,0,0,0,0,0,0,58.07,59.87,65.27,69.48,75.69,80.1,81.7,81.2,79.2,72.48,65.38,59.47,84.03,-82.1291756561749,29.1604402779906,-31,34
3302,West Columbia,TX,2009-03-28,2009-11-18,364,3.804,1.93,3.274,3.174,2.716,5.23,3.2,3.126,5.416,4.702,3.068,3.312,3.804,1.916,3.274,3.174,2.716,5.23,3.2,3.126,5.416,4.702,3.068,3.312,0,0.142,0,0,0,0,0,0,0,0,0,0,53.12,56.29,62.79,68.53,75.49,80.81,82.93,82.76,78.98,70.84,62.22,55.09,27.46,-95.6737621918478,29.165187559118,-26,43
3146,El Campo,TX,2009-03-24,2009-11-08,334,4.186,1.494,2.94,1.89,4.062,5.492,3.418,2.14,5.308,3.418,3.046,2.566,4.186,1.488,2.94,1.89,4.062,5.492,3.418,2.14,5.308,3.418,3.046,2.566,0,0.068,0,0,0,0,0,0,0,0,0,0,51.89,55.26,62.33,68.83,75.87,81.01,83.45,83.15,78.77,70.41,61.37,53.82,99.29,-96.2234997379315,29.1919419531238,-30,33
3148,Wharton,TX,2009-03-24,2009-11-08,330,3.94,1.844,3.084,2.882,3.334,5.476,3.216,2.744,4.972,4.62,3.184,3.096,3.94,1.836,3.084,2.882,3.334,5.476,3.216,2.744,4.972,4.62,3.184,3.096,0,0.092,0,0,0,0,0,0,0,0,0,0,52.05,55.39,62.41,68.86,75.86,81.01,83.43,83.15,78.82,70.53,61.5,53.98,96.63,-96.2234997379315,29.1919419531238,-30,33
3580,Ormond Beach,FL,2009-03-10,2009-12-13,365,2.636,1.808,3.556,0.886,5.792,7.306,5.094,5.444,6.488,1.926,0.99,2.292,2.636,1.808,3.556,0.886,5.792,7.306,5.094,5.444,6.488,1.926,0.99,2.292,0,0,0,0,0,0,0,0,0,0,0,0,58.33,59.94,64.7,68.96,74.88,79.78,81.76,81.57,79.96,73.98,66.95,60.73,10.74,-81.171226486379,29.2928691852716,-44,68
3358,Galliano,LA,2009-03-11,2009-11-28,341,3.142,3.328,3.63,2.752,3.212,5.14,5.93,3.85,5.39,3.424,1.868,6.648,3.1,3.328,3.63,2.752,3.212,5.14,5.93,3.85,5.39,3.424,1.868,6.648,0.42,0,0,0,0,0,0,0,0,0,0,0,53,55.7,62.3,67.9,75.1,80.1,81.9,81.8,78.5,69.9,62.2,55.3,0.21,-90.1921351297175,29.2968063859551,-43,53
3127,Uvalde,TX,2009-04-15,2009-10-30,254,1.098,0.436,1.458,1.444,2.92,2.646,2.192,2.31,2.72,1.214,0.676,0.792,1.062,0.434,1.458,1.444,2.92,2.646,2.192,2.31,2.72,1.214,0.676,0.792,0.352,0.022,0,0,0,0,0,0,0,0,0,0,50.61,55.39,62.51,69.96,76.71,81.76,83.97,83.68,79.5,70.61,60.03,52.62,944.05,-99.8910804960138,29.3411426346611,-8,24
3346,Alvin,TX,2009-03-22,2009-11-24,346,3.482,2.202,3.184,3.536,2.352,4.678,3.13,3.686,5.84,5.072,2.884,3.462,3.482,2.176,3.184,3.536,2.352,4.678,3.13,3.686,5.84,5.072,2.884,3.462,0,0.266,0,0,0,0,0,0,0,0,0,0,52.82,56.04,62.63,68.62,75.62,80.82,82.84,82.83,78.84,70.72,62.26,54.99,33.55,-95.2477660000775,29.3959320126121,-32,49
3170,Hallettsville,TX,2009-04-01,2009-11-09,317,3.602,1.128,3.162,1.692,4.168,4.91,3.846,2.284,5.776,3.406,2.008,1.984,3.602,1.118,3.162,1.692,4.168,4.91,3.846,2.284,5.776,3.406,2.008,1.984,0,0.108,0,0,0,0,0,0,0,0,0,0,52.48,56.16,63.18,69.06,75.86,81.01,83.56,83.59,79.49,71.38,61.71,54.31,254.92,-96.825710507498,29.3997236016727,-22,34
3134,Chiefland,FL,2009-04-02,2009-11-04,303,4.316,3.068,3.612,1.92,4.102,6.026,6.418,5.212,4.07,1.704,1.01,2.314,4.31,3.068,3.612,1.92,4.102,6.026,6.418,5.212,4.07,1.704,1.01,2.314,0.054,0,0,0,0,0,0,0,0,0,0,0,55.32,57.71,63.36,68,74.54,79.47,81.04,80.92,78.73,70.82,63.54,57.06,49.37,-82.8856393726532,29.4156444569557,-21,29
3348,League City,TX,2009-03-22,2009-11-24,346,3.25,2.324,2.94,2.954,2.326,3.606,2.82,3.79,6.346,4.482,2.768,3.22,3.25,2.284,2.94,2.954,2.326,3.606,2.82,3.79,6.346,4.482,2.768,3.22,0,0.402,0,0,0,0,0,0,0,0,0,0,53.05,56.3,62.87,68.83,75.83,81.05,83.1,83.07,79.1,70.95,62.38,55.16,18.99,-95.0423731829609,29.4584620409745,-32,49
3086,Converse,TX,2009-03-23,2009-11-13,295,2.344,1.072,2.94,2.118,2.25,3.752,3.012,2.346,4.158,3.086,0.906,1.228,2.258,1.064,2.94,2.118,2.25,3.752,3.012,2.346,4.158,3.086,0.906,1.228,0.872,0.084,0,0,0,0,0,0,0,0,0,0,50.26,54.66,62.06,68.55,75.76,81.46,84.27,84.17,79.37,70.66,59.97,52.37,766.79,-98.3522466222755,29.4779049631827,-31,38
3228,Richmond,TX,2009-03-20,2009-11-15,335,3.598,2.102,3.34,4.08,2.632,5.424,3.414,3.478,4.924,6.394,2.942,3.502,3.598,2.092,3.34,4.08,2.632,5.424,3.414,3.478,4.924,6.394,2.942,3.502,0,0.114,0,0,0,0,0,0,0,0,0,0,52.08,55.39,62.25,68.65,75.82,81.33,83.84,83.63,79.27,70.9,61.68,54.17,86.63,-95.6843619977987,29.4820384733125,-34,40
3378,Palm Coast,FL,2009-03-10,2009-12-08,362,1.924,2.052,2.99,1.194,5.032,5.962,5.548,4.288,5.976,1.942,0.968,1.986,1.922,2.052,2.99,1.194,5.032,5.962,5.548,4.288,5.976,1.942,0.968,1.986,0.024,0,0,0,0,0,0,0,0,0,0,0,56.65,58.43,63.72,68.7,74.91,79.78,81.71,81.35,79.56,72.88,65.57,59.02,14.04,-81.2188116808101,29.4829281958174,-44,63
3324,Friendswood,TX,2009-03-20,2009-11-22,361,3.308,2.322,2.972,3.16,2.364,3.93,2.926,3.804,6.234,4.668,2.8,3.302,3.308,2.284,2.972,3.16,2.364,3.93,2.926,3.804,6.234,4.668,2.8,3.302,0,0.374,0,0,0,0,0,0,0,0,0,0,53.95,57.31,63.83,69.67,76.67,81.95,84.11,84.03,80.11,71.85,62.83,55.84,27.5,-95.1932141732205,29.5187586772602,-34,47
3235,Missouri City,TX,2009-03-20,2009-11-15,336,3.754,2.13,3.38,4.45,2.53,6.12,3.614,3.654,5.194,6.082,3.024,3.798,3.754,2.118,3.38,4.45,2.53,6.12,3.614,3.654,5.194,6.082,3.024,3.798,0,0.112,0,0,0,0,0,0,0,0,0,0,51.98,55.26,62.16,68.74,75.98,81.48,84.05,83.78,79.34,70.87,61.6,54.03,67.63,-95.5328189296966,29.5250097678512,-34,40
3328,Kemah,TX,2009-03-20,2009-11-22,362,3.246,2.318,2.952,2.914,2.31,3.566,2.8,3.774,6.346,4.454,2.768,3.206,3.246,2.278,2.952,2.914,2.31,3.566,2.8,3.774,6.346,4.454,2.768,3.206,0,0.4,0,0,0,0,0,0,0,0,0,0,53.1,56.43,63.03,68.99,75.98,81.28,83.41,83.34,79.31,71.08,62.33,55.18,11.04,-95.0310650542441,29.5368857371219,-34,47
2988,Schertz,TX,2009-03-31,2009-11-05,286,2.388,1.102,2.944,2.114,2.206,3.796,3.09,2.41,4.174,3.128,0.782,1.196,2.296,1.094,2.944,2.114,2.206,3.796,3.09,2.41,4.174,3.128,0.782,1.196,0.908,0.088,0,0,0,0,0,0,0,0,0,0,49.76,54.09,61.48,67.9,75.19,80.95,83.79,83.69,78.88,70.03,59.52,51.89,788.93,-98.2681228628967,29.5522498286565,-23,30
3071,San Antonio,TX,2009-03-23,2009-11-13,296,2.422,1.122,2.946,2.112,2.174,3.828,3.152,2.46,4.19,3.16,0.682,1.168,2.328,1.114,2.946,2.112,2.174,3.828,3.152,2.46,4.19,3.16,0.682,1.168,0.936,0.09,0,0,0,0,0,0,0,0,0,0,50.24,54.64,62.04,68.53,75.74,81.44,84.25,84.15,79.35,70.63,59.95,52.35,828.35,-98.4130154627614,29.5795120657878,-31,38
